id,post_date,post_status,post_title,post_content,post_excerpt,post_type,ping_status,comment_status,post_categories,actividad_destino
2956,21/03/13 01:10,publish,Red Rose Riding Stables,"Tenemos una cuadrillas de Caballos saludables y bien entrenados para ofrecer a usted paseos privados en la playa por agradables senderos para principiantes o expertos. tambiÌ©n tenemos a su elecciÌ_n sillas de montar Western o English, las lecciones tambiÌ©n estÌÁn disponibles.","Tenemos una cuadrillas de Caballos saludables y bien entrenados para ofrecer a usted paseos privados en la playa por agradables senderos para principiantes o expertos. tambiÌ©n tenemos a su elecciÌ_n sillas de montar Western Ì_ English, las lecciones tambiÌ©n estan disponibles.",actividades,closed,closed,Deportes Terrestres:deportes-terrestres,cabo-pulmo
2922,21/03/13 01:10,publish,Rancho Carisuva,"Descubra espectaculares acantilados del lado del ocÌ©ano, el desierto y profundas caÌ±adas en una expediciÌ_n de safari caravana, conduciendo un todo terreno -Yamaha Rhino-. Estamos ubicados en Rancho Carisuva lo largo del caudaloso ocÌ©ano PacÌ_fico. Otras expediciones tambiÌ©n estÌÁn disponibles para usted.","Descubra espectaculares acantilados del lado del ocÌ©ano, el desierto y profundas caÌ±adas en una expediciÌ_n de safari caravana, conduciendo un todo terreno -Yamaha Rhino-. Estamos ubicados en Rancho Carisuva lo largo del caudaloso ocÌ©ano PacÌ_fico. Otras expediciones tambiÌ©n estÌÁn disponibles para usted.",actividades,closed,closed,EcoTours:ecotours,cabo-pulmo
2883,21/03/13 01:09,publish,Punta Colorada y Punta Arena,"Al visitar Punta Colorada descubrirÌÁ playas rocosas que åÊdefinen el lugar. Pintoresco pueblo de pescadores, ubicado hacia el sur de Punta Arena, usted encontrarÌÁ hermosas y acogedoras playas de arena suave. Cuanto mÌÁs lejos vaya, mÌÁs caminos en varias direcciones encontrarÌÁ. SÌ_lo tendrÌÁ que escoger alguno, porque a todo lo largo de estos tramos, el acampar y nadar son excelentes opciones.","Al visitar Punta Colorada descubrirÌÁ playas rocosas que  definen el lugar. Pintoresco pueblo de pescadores, ubicado hacia el sur de Punta Arena, usted encontrarÌÁ hermosas y acogedoras playas de arena suave. Cuanto mÌÁs lejos vaya, mÌÁs caminos en varias direcciones encontrarÌÁ. SÌ_lo tendrÌÁ que escoger alguno, porque a todo lo largo de estos tramos, el acampar y nadar son excelentes opciones.",actividades,closed,closed,Playas:playas,cabo-pulmo
2972,21/03/13 01:10,publish,Puerto ParaÌ_so Mall,"Plaza Puerto ParaÌ_so, la meca comercial mÌÁs importante de la regiÌ_n, ha reunido a tiendas, restaurantes y entretenimiento en vivo con mÌÁs de 200 tiendas y negocios, asÌ_ como un estacionamiento con capacidad para 2.000 vehÌ_culos.","Plaza Puerto ParaÌ_so, la meca comercial mÌÁs importante de la regiÌ_n, ha reunido a tiendas, restaurantes y entretenimiento en vivo con mÌÁs de 200 tiendas y negocios, asÌ_ como un estacionamiento con capacidad para 2.000 vehÌ_culos.",actividades,closed,closed,Compras:compras,cabo-pulmo
2993,21/03/13 01:11,publish,Pueblo Bonito's Spa at the RosÌ©,"El Spa en el Rose, tiene una gama completa de nutridos tratamientos, incluyendo un nÌ¼mero de exfoliaciones rejuvenecedoras. ImagÌ_nese cÌ_mo se sentirÌ_a despuÌ©s de estimular y renovar la piel cansada y opaca con un exfoliante de coco o lima-limÌ_n corporal.","El Spa en el Rose, tiene una gama completa de nutridos tratamientos, incluyendo un nÌ¼mero de exfoliaciones rejuvenecedoras. ImagÌ_nese cÌ_mo se sentirÌ_a despuÌ©s de estimular y renobar la piel cansada y opaca con un exfoliante de coco o lima-limÌ_n corporal.",actividades,closed,closed,Spas y Belleza:spas-y-belleza,cabo-pulmo
2992,21/03/13 01:11,publish,Pueblo Bonito Sunset Beach Resort & Spa,"AquÌ_ es un oasis de calma, con mÌÁrmol italiano de lujo. Ìreas hÌ¼medas de jacuzzis, duchas suizas, baÌ±o sauna, tinas sumergibles de agua frÌ_a y duchas con regaderas de lluvia. El spa tambiÌ©n cuenta con amenidades para mejorar su otro yo.","AquÌ_ es un oasis de calma, con mÌÁrmol italiano de lujo. Ìreas hÌ¼medas de jacuzzis, duchas suizas, baÌ±o sauna, tinas sumergibles de agua frÌ_a y duchas con regaderas de lluvia. El spa tambiÌ©n cuenta con amenidades para mejorar su otro yo.",actividades,closed,closed,Spas y Belleza:spas-y-belleza,cabo-pulmo
3054,21/03/13 01:11,publish,Pueblo Bonito Sunset Beach Resort & Spa,Liz Ortiz: lortiz@pueblobonito.com.mx Ì_ Edith Navarro: enavarro@pueblobonito.com.mx,Liz Ortiz: lortiz@pueblobonito.com.mx Ì_ Edith Navarro: enavarro@pueblobonito.com.mx ,actividades,closed,closed,Bodas:bodas,cabo-pulmo
3053,21/03/13 01:11,publish,Pueblo Bonito RosÌ© Resort & Spa,Liz Ortiz: lortiz@pueblobonito.com.mx Ì_ Edith Navarro: enavarro@pueblobonito.com.mx,Liz Ortiz: lortiz@pueblobonito.com.mx Ì_ Edith Navarro: enavarro@pueblobonito.com.mx ,actividades,closed,closed,Bodas:bodas,cabo-pulmo
3052,21/03/13 01:11,publish,Pueblo Bonito Pacifica Holistic Retreat & Spa,Liz Ortiz: lortiz@pueblobonito.com.mx Ì_ Edith Navarro: enavarro@pueblobonito.com.mx,Liz Ortiz: lortiz@pueblobonito.com.mx Ì_ Edith Navarro: enavarro@pueblobonito.com.mx ,actividades,closed,closed,Bodas:bodas,cabo-pulmo
3051,21/03/13 01:11,publish,Pueblo Bonito Los Cabos,Liz Ortiz: lortiz@pueblobonito.com.mx Ì_ Edith Navarro: enavarro@pueblobonito.com.mx,Liz Ortiz: lortiz@pueblobonito.com.mx Ì_ Edith Navarro: enavarro@pueblobonito.com.mx,actividades,closed,closed,Bodas:bodas,cabo-pulmo
2984,21/03/13 01:11,publish,Prestige Design,"Prestige Design tiene obras encantadoras creadas por la galardonada diseÌ±adora mexicana Emilia Castillo, que diseÌ±a joyas de oro y plata, asÌ_ como piezas de cerÌÁmica con incrustaciones de plata. Prestige Design tambiÌ©n lleva los nombres de la talla de Lalique, Daum y Baccarat.","Prestige Design tiene obras encantadoras creadas por la galardonada diseÌ±adora mexicana Emilia Castillo, que diseÌ±a joyas de oro y plata, asÌ_ como piezas de cerÌÁmica con incrustaciones de plata. Prestige Design tambiÌ©n lleva los nombres de la talla de Lalique, Daum y Baccarat.",actividades,closed,closed,Compras:compras,cabo-pulmo
3050,21/03/13 01:11,publish,Presidente InterContinental Los Cabos Resort,Caudillo Raul: raul_caudillo@grupopresidente.com,Caudillo Raul: raul_caudillo@grupopresidente.com,actividades,closed,closed,Bodas:bodas,cabo-pulmo
2895,21/03/13 01:10,publish,Playa Santa MarÌ_a ,"Esta tranquila playa en forma de herradura, con arena rosada, tiene una consistencia similar al arroz. La bahÌ_a es un santuario marino protegido, este es un lugar excelente para el snorkeling y nataciÌ_n por igual. playa Santa MarÌ_a es tambiÌ©n uno de los principales lugares para los paseos en bote de alquiler que ofrecen excursiones de buceo snorkel y buceo con salida desde la marina de Cabo San Lucas.","Esta tranquila playa en forma de herradura, con arena rosada, tiene una consistencia similar al arroz. La bahÌ_a es un santuario marino protegido, este es un lugar excelente para el snorkeling y nataciÌ_n por igual. playa Santa MarÌ_a es tambiÌ©n uno de los principales lugares para los paseos en bote de alquiler que ofrecen excursiones de buceo snorkel y buceo con salida desde la marina de Cabo San Lucas.",actividades,closed,closed,Playas:playas,cabo-pulmo
2901,21/03/13 01:10,publish,Playa San Pedrito,"Anteriormente conocida como Playa El Estero, Playa San Pedrito es una playa de surf muy popular que ahora se llama El Pescadero, åÊpor estar situada cerca del pueblo de pescadores. En temporada pico, las ballenas arriban a estas aguas y åÊcerca de suelen avistarse muy cerca de la orilla, Cerca hay enormes ÌÁrboles de mangos que maduran dos veces al aÌ±o. El banco de arena esta a 3 millas de la costa lo que permite ser accesible para pequeÌ±as embarcaciones.","Anteriormente conocida como Playa El Estero, Playa San Pedrito es una playa de surf muy popular que ahora se llama El Pescadero,  por estar situada cerca del pueblo de pescadores. En temporada pico, las ballenas arriban a estas aguas y  cerca de suelen avistarse muy cerca de la orilla, Cerca hay enormes ÌÁrboles de mangos que maduran dos veces al aÌ±o. El banco de arena esta a 3 millas de la costa lo que permite ser accesible para pequeÌ±as embarcaciones.",actividades,closed,closed,Playas:playas,cabo-pulmo
2894,21/03/13 01:10,publish,Playa Palmilla,"Junto a Hotel Palmilla, se encuentra esta hermosa playa protegida a todo lo largo de su ensenada, tranquila y perfecta ideal para mejorar su bronceado, disfrutar de snorkeling, de buceo, de observar pelÌ_canos caer al mar desde el cielo para conseguir su almuerzo, o simplemente ponerse al dÌ_a en su lectura. Y para amantes de buceo, hay equipos disponibles que se pueden alquilar en la tienda de buceo.","Junto a Hotel Palmilla, se encuentra esta hermosa playa protegida a todo lo largo de su ensenada, tranquila y perfecta ideal para mejorar su bronceado, disfrutar de snorkeling, de buceo, de observar pelÌ_canos caer al mar desde el cielo para conseguir su almuerzo, Ì_ simplemente ponerse al dÌ_a en su lectura. Y para amantes de buceo, hay equipos disponibles que se pueden alquilar en la tienda de buceo.",actividades,closed,closed,Playas:playas,cabo-pulmo
2898,21/03/13 01:10,publish,Playa Monumento,"Situada en las inmediaciones de Restaurante Sunset Da Mona Lisa, esta playa se encuentra a poca distancia de Cabo San Lucas. Dependiendo de las condiciones, se puede navegar, hacer snorkel en los arrecifes, nadar, o simplemente relajarse bajo el sol. Si usted planea traer su tabla, recuerde que hacer surf aquÌ_ tiene un punto peligroso y puede ser complicado, asÌ_ que se recomienda solo para åÊsurfistas expertos o experimentados.","Situada en las inmediaciones de Restaurante Sunset Da Mona Lisa, esta playa se encuentra a poca distancia de Cabo San Lucas. Dependiendo de las condiciones, se puede navegar, hacer snorkel en los arrecifes, nadar, o simplemente relajarse bajo el sol. Si usted planea traer su tabla, recuerde que hacer surf aquÌ_ tiene un punto peligroso y puede ser complicado, asÌ_ que se recomienda solo para  surfistas expertos Ì_ experimentados.",actividades,closed,closed,Playas:playas,cabo-pulmo
2885,21/03/13 01:09,publish,Playa MigriÌ±o ,"Playa MigriÌ±o se dice que es una de las mejores para lograr observar grandes ballenas desde la playa durante la temporada de invierno, es fÌÁcil accesar a ella, justo en el kilÌ_metro 96 y 97 al norte de Cabo San Lucas. La playa es tambiÌ©n popular entre los ATVers, sin embargo evite nadar ya que las olas golpean fuertemente sobre la playa.","Playa MigriÌ±o se dice que es una de las mejores para lograr observar grandes ballenas desde la playa durante la temporada de invierno, es fÌÁcil accesar a ella, justo en el kilÌ_metro 96 y 97 al norte de Cabo San Lucas. La playa es tambiÌ©n popular entre los ATVers, sin embargo evite nadar ya que las olas golpean fuertemente sobre la playa.",actividades,closed,closed,Playas:playas,cabo-pulmo
2882,21/03/13 01:09,publish,Playa Los Frailes,"Cerca de 40 millas al norte de San JosÌ© en el Mar de CortÌ©s llegarÌÁ a Playa de Los Frailes. La bahÌ_a es muy pintoresca y apacible, por lo que invita a excursionistas, navegantes y pescadores a echar sus anclas en sus caletas, se puede nadar, bucear, pescar, remar o simplemente refrescarse y relajarse. Esta es una playa muy popular, pero con posibilidades limitadas, por lo que le sugerimos prepararse llevando todo lo necesario.","Cerca de 40 millas al norte de San JosÌ© en el Mar de CortÌ©s llegarÌÁ a Playa de Los Frailes. La bahÌ_a es muy pintoresca y apacible, por lo que invita a excursionistas, navegantes y pescadores a hechar sus anclas en sus caletas, se puede nadar, bucear, pescar, remar o simplemente refrescarse y relajarse. Esta es una playa muy popular, pero con posibilidades limitadas, por lo que le sugerimos prepararse llevando todo lo necesario.",actividades,closed,closed,Playas:playas,cabo-pulmo
2886,21/03/13 01:10,publish,Playa Los Cerritos,"La Playa Los Cerritos es una extensiÌ_n espectacular, barrido de playas de aguas claras, justo al sur de la comunidad agrÌ_cola de el Pescadero. Al llegar a Los Cerritos, solo escoge tu lugar y disfruta de los acantilados que estÌÁn en el extremo oeste de la playa en forma de luna creciente que apuntan en direcciÌ_n al mar.","La Playa Los Cerritos es una extensiÌ_n espectacular, barrido de playas de aguas claras, justo al sur de la comunidad agrÌ_cola de el Pescadero. Al llegar a Los Cerritos, solo escoge tu lugar y disfruta de los acantilados que estÌÁn en el extremo oeste de la playa en forma de luna creciente que apuntan en direcciÌ_n al mar.",actividades,closed,closed,Playas:playas,cabo-pulmo
2896,21/03/13 01:10,publish,Playa Las Viudas ,"Este es uno de los lugares favoritos para los amantes del sol en Los Cabos. Escondido por el Hotel Twin Dolphin, la Playa Las Viudas, es relativamente pequeÌ±a y aislada donde destaca por contar con pequeÌ±as caletas de formaciones de roca volcÌÁnica. Este es el lugar perfecto para tomar el sol, disfrutar de un picnic, hacer snorkel o bucear entre los arrecifes con que cuenta.","Este es uno de los lugares favoritos para los amantes del sol en Los Cabos. Escondido por el Hotel Twin Dolphin, la Playa Las Viudas, es relativamente pequeÌ±a y aislada donde destaca por contar con pequeÌ±as caletas de formaciones de roca volcÌÁnica. Este es el lugar perfecto para tomar el sol, disfrutar de un picnic, hacer snorkel o bucear entre los arrecifes con que cuenta.",actividades,closed,closed,Playas:playas,cabo-pulmo
2900,21/03/13 01:10,publish,Playa Hotelera,"Este tramo de arena se extiende desde el estero de San JosÌ© del Cabo, incluye ÌÁrea de playa del nuevo hotel Royal Solaris, continuando hasta llegar a Costa Azul. La Playa Hotelera generalmente no se recomienda para nadar debido a la profundidad cercana de la orilla donde revientas las olas. En el extremo oeste de la playa estÌÁn las Plazas Garuffi y Caracol, donde se puede encontrar una gran variedad de tiendas y restaurantes. La playa frente a las Plazas cuenta con palapas pÌ¼blicas, y junto a las plazas un parque infantil muy popular con juegos infantiles, un pequeÌ±o estadio de fÌ¼tbol alfombrado y graciosas fuentes de agua para jugar. El parque estÌÁ decorado de plantas desÌ©rticas y endÌ©micas de la regiÌ_n.","Este tramo de arena se extiende desde el estero de San JosÌ© del Cabo, incluye ÌÁrea de playa del nuevo hotel Royal Solaris, continuando hasta llegar a Costa Azul. La Playa Hotelera generalmente no se recomienda para nadar debido a la profundidad cercana de la orilla donde revientas las olas. En el extremo oeste de la playa estÌÁn las Plazas Garuffi y Caracol, donde se puede encontrar una gran variedad de tiendas y restaurantes. La playa frente a las Plazas cuenta con palapas pÌ¼blicas, y junto a las plazas un parque infantil muy popular con juegos infantiles, un pequeÌ±o estadio de fÌ¼tbol alfombrado y graciosas fuentes de agua para jugar. El parque estÌÁ decorado de plantas deserticas y endemicas de la regiÌ_n.",actividades,closed,closed,Playas:playas,cabo-pulmo
2893,21/03/13 01:10,publish,Playa El Tule,"La Playa de El Tule, es un tramo aislado de playa que se usa mÌÁs comÌ¼nmente para tomar el sol y algunos paseantes gustan de nadar Ì_ practicar surf en el lugar, pero solo si las condiciones del tiempo lo permiten, sin embargo, se debe tener precauciÌ_n debido a que hay rocas dispersas en el agua, todos los que nadan Ì_ practican del surf deben mantenerse atentos. Para accesar a la playa tome una brecha justo en el puente de El Tule.","La Playa de El Tule, es un tramo aislado de playa que se usa mÌÁs comÌ¼nmente para tomar el sol y algunos paseantes gustan de nadar Ì_ practicar surf en el lugar, pero solo si las condiciones del tiempo lo permiten, sin embargo, se debe tener precauciÌ_n debido a que hay rocas dispersas en el agua, todos los que nadan Ì_ practican del surf deben mantenerse atentos. Para accesar a la playa tome una brecha justo en el puente de El Tule.",actividades,closed,closed,Playas:playas,cabo-pulmo
